ano,mes,data,regiao,uf,municipio,expectativa_vida,taxa_mortalidade,taxa_internacao,cobertura_vacinal,medicos_por_1000,leitos_hospitalares,casos_doencas_cronicas,nivel_criticidade
2017,9,2017-09-01,Sul,RS,Caxias do Sul,78.8,6.33,163.57,55.83,3.07,11795,103330,Alto
2017,10,2017-10-01,Norte,AM,Manaus,68.3,9.59,55.84,66.97,2.47,11623,126998,Baixo
2017,10,2017-10-01,Norte,PA,Belém,75.5,6.21,137.64,82.03,3.91,7669,192692,Médio
2017,10,2017-10-01,Norte,PA,Santarém,77.2,6.45,168.45,80.47,1.19,4650,93614,Baixo
2017,10,2017-10-01,Norte,RO,Porto Velho,71.2,9.89,156.65,74.0,3.72,3680,67656,Alto
2017,10,2017-10-01,Norte,TO,Palmas,78.8,11.14,101.47,83.04,1.27,8467,22005,Crítico
2017,10,2017-10-01,Nordeste,BA,Salvador,69.7,7.02,153.82,92.87,1.19,1329,75432,Alto
2017,10,2017-10-01,Nordeste,BA,Feira de Santana,74.1,8.09,66.17,70.29,2.3,4080,80915,Baixo
2017,10,2017-10-01,Nordeste,PE,Recife,73.0,7.63,106.3,80.37,1.51,7838,112597,Médio
2017,10,2017-10-01,Nordeste,PE,Jaboatão dos Guararapes,78.7,6.65,111.24,91.75,2.13,924,136773,Médio
2017,10,2017-10-01,Nordeste,CE,Fortaleza,77.8,11.11,110.77,54.39,2.01,4350,11533,Alto
2017,10,2017-10-01,Nordeste,CE,Juazeiro do Norte,74.6,4.61,96.77,58.86,3.19,6431,177184,Alto
2017,10,2017-10-01,Nordeste,MA,São Luís,74.1,7.44,57.72,55.0,2.91,10680,140225,Médio
2017,10,2017-10-01,Nordeste,PB,João Pessoa,74.3,7.36,153.12,53.83,3.01,262,124484,Crítico
2017,10,2017-10-01,Centro-Oeste,DF,Brasília,76.7,9.73,71.02,68.26,1.42,8756,174524,Médio
2017,10,2017-10-01,Centro-Oeste,GO,Goiânia,69.6,6.64,159.59,52.57,1.26,4726,136277,Crítico
2017,10,2017-10-01,Centro-Oeste,GO,Aparecida de Goiânia,75.3,11.61,46.4,75.98,3.19,8693,59099,Médio
2017,10,2017-10-01,Centro-Oeste,MT,Cuiabá,73.3,6.97,179.35,62.17,2.03,1878,121596,Crítico
2017,10,2017-10-01,Centro-Oeste,MS,Campo Grande,70.3,8.12,159.54,59.55,1.76,6172,129414,Alto
2017,10,2017-10-01,Sudeste,SP,São Paulo,74.8,7.43,144.84,55.0,1.05,3413,80481,Baixo
2017,10,2017-10-01,Sudeste,SP,Campinas,78.5,6.02,95.53,73.8,1.74,4785,78571,Alto
2017,10,2017-10-01,Sudeste,SP,Ribeirão Preto,69.7,7.26,111.63,52.52,2.91,6716,184545,Baixo
2017,10,2017-10-01,Sudeste,RJ,Rio de Janeiro,68.7,11.04,131.26,52.3,1.77,7705,188765,Baixo
2017,10,2017-10-01,Sudeste,RJ,Niterói,76.9,6.04,90.74,64.66,1.38,1247,123346,Médio
2017,10,2017-10-01,Sudeste,RJ,Nova Iguaçu,71.6,6.43,84.74,80.27,1.76,7344,6450,Alto
2017,10,2017-10-01,Sudeste,RJ,Petrópolis,71.6,11.81,179.54,91.47,3.69,8049,21901,Alto
2017,10,2017-10-01,Sudeste,MG,Belo Horizonte,68.8,7.72,129.23,95.23,1.84,6497,164043,Alto
2017,10,2017-10-01,Sudeste,MG,Uberlândia,73.6,4.99,157.38,95.2,0.94,4400,56733,Baixo
2017,10,2017-10-01,Sudeste,MG,Juiz de Fora,71.1,10.92,158.52,93.46,4.0,9098,60627,Médio
2017,10,2017-10-01,Sudeste,ES,Vitória,78.3,6.69,133.36,59.99,0.94,5136,82504,Alto
2017,10,2017-10-01,Sudeste,ES,Vila Velha,74.5,4.7,117.41,93.79,1.32,6802,56579,Médio
2017,10,2017-10-01,Sudeste,ES,Serra,69.6,11.11,121.01,82.51,3.09,1496,18697,Médio
2017,10,2017-10-01,Sul,PR,Curitiba,78.0,5.65,101.68,89.08,3.32,10907,144957,Baixo
2017,10,2017-10-01,Sul,PR,Londrina,76.6,5.18,155.27,53.56,1.59,10282,174318,Médio
2017,10,2017-10-01,Sul,SC,Florianópolis,73.4,4.54,172.87,56.6,1.56,3987,98224,Crítico
2017,10,2017-10-01,Sul,SC,Joinville,70.2,10.21,136.02,94.08,2.12,3090,125284,Crítico
2017,10,2017-10-01,Sul,RS,Porto Alegre,74.1,7.43,169.14,76.25,3.27,3611,50937,Crítico
2017,10,2017-10-01,Sul,RS,Caxias do Sul,77.6,8.6,106.28,63.71,3.82,9525,11959,Baixo
2017,11,2017-11-01,Norte,AM,Manaus,68.5,9.93,155.43,79.9,2.68,6357,36124,Médio
2017,11,2017-11-01,Norte,PA,Belém,68.9,11.76,172.76,59.37,1.09,3211,139493,Médio
2017,11,2017-11-01,Norte,PA,Santarém,75.4,8.22,126.84,80.58,3.78,4633,112373,Baixo
2017,11,2017-11-01,Norte,RO,Porto Velho,74.8,10.9,97.59,56.41,0.84,10534,28016,Baixo
2017,11,2017-11-01,Norte,TO,Palmas,71.9,4.51,118.91,64.88,2.83,672,90440,Crítico
2017,11,2017-11-01,Nordeste,BA,Salvador,75.1,7.61,46.92,64.11,1.52,6564,9563,Alto
2017,11,2017-11-01,Nordeste,BA,Feira de Santana,69.5,9.72,143.18,91.6,1.84,4005,76115,Baixo
2017,11,2017-11-01,Nordeste,PE,Recife,69.6,9.89,116.66,50.23,3.22,5221,160025,Médio
2017,11,2017-11-01,Nordeste,PE,Jaboatão dos Guararapes,73.1,8.96,102.5,88.41,3.79,2010,126731,Baixo
2017,11,2017-11-01,Nordeste,CE,Fortaleza,78.6,7.87,163.09,79.62,1.68,6971,65330,Baixo
2017,11,2017-11-01,Nordeste,CE,Juazeiro do Norte,74.7,6.43,169.2,81.03,2.0,5893,153686,Baixo
2017,11,2017-11-01,Nordeste,MA,São Luís,72.0,10.76,170.88,65.12,1.48,4585,79260,Médio
2017,11,2017-11-01,Nordeste,PB,João Pessoa,72.3,11.28,47.01,90.04,3.64,1823,188350,Baixo
2017,11,2017-11-01,Centro-Oeste,DF,Brasília,77.4,4.35,110.25,78.02,3.16,7750,41756,Médio
2017,11,2017-11-01,Centro-Oeste,GO,Goiânia,71.9,10.7,127.32,56.86,2.53,1992,62726,Alto
2017,11,2017-11-01,Centro-Oeste,GO,Aparecida de Goiânia,74.7,7.67,52.75,83.96,2.79,402,94876,Médio
2017,11,2017-11-01,Centro-Oeste,MT,Cuiabá,72.2,8.29,129.8,82.39,2.92,8834,104620,Médio
2017,11,2017-11-01,Centro-Oeste,MS,Campo Grande,75.4,6.23,166.63,86.05,3.55,5378,106379,Baixo
2017,11,2017-11-01,Sudeste,SP,São Paulo,75.7,7.08,92.92,73.71,1.15,7339,99063,Alto
2017,11,2017-11-01,Sudeste,SP,Campinas,71.7,7.9,70.5,95.74,1.94,11525,166554,Baixo
2017,11,2017-11-01,Sudeste,SP,Ribeirão Preto,76.5,8.54,113.17,68.96,0.83,4342,15495,Crítico
2017,11,2017-11-01,Sudeste,RJ,Rio de Janeiro,79.0,5.14,150.4,65.66,2.41,9466,162846,Alto
2017,11,2017-11-01,Sudeste,RJ,Niterói,78.4,5.65,166.48,56.57,3.32,7959,8992,Crítico
2017,11,2017-11-01,Sudeste,RJ,Nova Iguaçu,74.8,6.9,153.7,84.1,1.73,3166,47150,Alto
2017,11,2017-11-01,Sudeste,RJ,Petrópolis,76.4,8.86,172.34,52.67,0.82,5218,123268,Baixo
2017,11,2017-11-01,Sudeste,MG,Belo Horizonte,75.2,9.9,111.64,92.75,2.06,1917,60540,Médio
2017,11,2017-11-01,Sudeste,MG,Uberlândia,70.6,4.22,145.0,74.45,2.91,4537,168005,Crítico
2017,11,2017-11-01,Sudeste,MG,Juiz de Fora,76.5,6.09,149.71,82.11,0.95,11343,198451,Baixo
2017,11,2017-11-01,Sudeste,ES,Vitória,76.9,5.82,151.24,52.52,3.94,7049,44730,Baixo
2017,11,2017-11-01,Sudeste,ES,Vila Velha,70.7,6.88,94.48,74.44,2.58,6687,145142,Médio
2017,11,2017-11-01,Sudeste,ES,Serra,73.1,9.51,82.54,55.97,2.88,1980,196078,Crítico
2017,11,2017-11-01,Sul,PR,Curitiba,75.7,9.84,120.42,87.38,2.06,3644,5905,Baixo
2017,11,2017-11-01,Sul,PR,Londrina,78.3,8.87,90.67,59.45,2.89,7145,142679,Crítico
2017,11,2017-11-01,Sul,SC,Florianópolis,74.1,6.37,101.95,53.71,2.65,11795,25672,Baixo
2017,11,2017-11-01,Sul,SC,Joinville,72.0,6.39,150.29,53.24,1.29,4846,51519,Médio
2017,11,2017-11-01,Sul,RS,Porto Alegre,70.7,5.47,163.9,59.0,3.83,665,181637,Crítico
2017,11,2017-11-01,Sul,RS,Caxias do Sul,76.9,7.0,94.17,58.81,2.83,3786,17882,Baixo
2017,12,2017-12-01,Norte,AM,Manaus,72.8,6.55,50.45,94.12,3.9,7352,130272,Baixo
2017,12,2017-12-01,Norte,PA,Belém,71.0,10.68,97.23,51.36,1.47,8051,68042,Médio
2017,12,2017-12-01,Norte,PA,Santarém,72.3,11.18,82.97,59.27,2.54,628,91565,Baixo
2017,12,2017-12-01,Norte,RO,Porto Velho,68.5,8.9,118.85,94.7,1.0,4774,17696,Crítico
2017,12,2017-12-01,Norte,TO,Palmas,76.7,10.31,139.33,61.75,3.64,4550,192143,Médio
2017,12,2017-12-01,Nordeste,BA,Salvador,72.1,5.09,81.68,88.25,2.37,10935,132642,Alto
2017,12,2017-12-01,Nordeste,BA,Feira de Santana,73.1,8.09,172.45,80.28,1.72,10880,82059,Médio
2017,12,2017-12-01,Nordeste,PE,Recife,68.2,7.38,74.88,59.97,3.57,2778,53952,Crítico
2017,12,2017-12-01,Nordeste,PE,Jaboatão dos Guararapes,75.2,8.37,172.84,92.79,2.95,7757,93528,Médio
2017,12,2017-12-01,Nordeste,CE,Fortaleza,75.8,6.51,128.33,75.5,3.48,7414,53289,Baixo
2017,12,2017-12-01,Nordeste,CE,Juazeiro do Norte,74.4,5.88,50.52,68.72,1.17,5117,6802,Crítico
2017,12,2017-12-01,Nordeste,MA,São Luís,68.8,7.85,147.76,83.59,3.34,9102,198662,Baixo
2017,12,2017-12-01,Nordeste,PB,João Pessoa,72.8,8.62,45.93,81.63,3.56,1419,12948,Alto
2017,12,2017-12-01,Centro-Oeste,DF,Brasília,76.8,5.29,120.85,67.59,3.42,1451,115802,Crítico
2017,12,2017-12-01,Centro-Oeste,GO,Goiânia,74.3,9.63,90.07,59.55,1.43,4463,152630,Médio
2017,12,2017-12-01,Centro-Oeste,GO,Aparecida de Goiânia,75.1,9.47,163.79,86.96,3.19,5900,27037,Crítico
2017,12,2017-12-01,Centro-Oeste,MT,Cuiabá,72.1,11.03,118.29,51.71,1.8,3073,144560,Baixo
2017,12,2017-12-01,Centro-Oeste,MS,Campo Grande,72.8,4.09,61.39,75.36,3.3,11924,123134,Crítico
2017,12,2017-12-01,Sudeste,SP,São Paulo,78.3,5.88,168.89,51.4,2.11,7878,175226,Alto
2017,12,2017-12-01,Sudeste,SP,Campinas,75.0,6.01,132.2,75.07,0.91,4336,12018,Médio
2017,12,2017-12-01,Sudeste,SP,Ribeirão Preto,70.4,4.06,52.16,96.27,3.12,2474,92032,Médio
2017,12,2017-12-01,Sudeste,RJ,Rio de Janeiro,77.2,9.61,51.84,90.8,2.56,9192,120198,Baixo
2017,12,2017-12-01,Sudeste,RJ,Niterói,68.0,9.7,137.31,87.01,2.2,1409,16517,Baixo
2017,12,2017-12-01,Sudeste,RJ,Nova Iguaçu,72.6,10.13,141.52,78.8,1.42,4794,170579,Baixo
2017,12,2017-12-01,Sudeste,RJ,Petrópolis,72.0,6.66,111.51,79.57,2.91,6178,152510,Crítico
2017,12,2017-12-01,Sudeste,MG,Belo Horizonte,74.5,6.17,164.28,64.62,2.05,5934,23030,Médio
2017,12,2017-12-01,Sudeste,MG,Uberlândia,68.7,4.79,77.74,52.44,3.42,5588,102481,Baixo
2017,12,2017-12-01,Sudeste,MG,Juiz de Fora,78.2,10.84,82.11,51.65,1.41,5809,61448,Baixo
2017,12,2017-12-01,Sudeste,ES,Vitória,71.2,6.63,72.28,91.33,0.87,11261,35817,Médio
2017,12,2017-12-01,Sudeste,ES,Vila Velha,78.2,11.26,151.13,96.12,1.2,4402,92787,Crítico
2017,12,2017-12-01,Sudeste,ES,Serra,69.9,7.42,166.81,53.41,3.63,6372,115702,Baixo
2017,12,2017-12-01,Sul,PR,Curitiba,77.3,9.16,159.1,91.88,3.26,2820,173406,Baixo
2017,12,2017-12-01,Sul,PR,Londrina,73.0,5.41,89.19,57.25,3.24,6900,158445,Crítico
2017,12,2017-12-01,Sul,SC,Florianópolis,72.7,11.54,50.74,76.67,3.86,4358,196032,Médio
2017,12,2017-12-01,Sul,SC,Joinville,75.7,7.18,139.41,89.33,1.23,836,158524,Médio
2017,12,2017-12-01,Sul,RS,Porto Alegre,72.0,4.95,177.42,54.1,3.46,2996,156775,Baixo
2017,12,2017-12-01,Sul,RS,Caxias do Sul,76.5,6.11,80.71,77.95,1.39,7308,94268,Crítico
2018,1,2018-01-01,Norte,AM,Manaus,74.4,6.04,109.29,71.06,1.39,11051,69518,Baixo
2018,1,2018-01-01,Norte,PA,Belém,77.3,7.33,66.55,74.34,0.9,8468,184566,Crítico
2018,1,2018-01-01,Norte,PA,Santarém,74.4,7.91,56.16,57.23,3.49,11858,184970,Crítico
2018,1,2018-01-01,Norte,RO,Porto Velho,69.4,10.54,161.33,72.62,2.38,6407,195652,Alto
2018,1,2018-01-01,Norte,TO,Palmas,77.8,9.63,153.3,59.66,3.44,10328,156128,Crítico
2018,1,2018-01-01,Nordeste,BA,Salvador,76.3,11.08,55.27,60.8,2.21,407,108892,Crítico
2018,1,2018-01-01,Nordeste,BA,Feira de Santana,73.5,7.91,57.26,86.87,1.58,976,67421,Baixo
2018,1,2018-01-01,Nordeste,PE,Recife,70.7,11.2,63.54,90.05,1.98,1641,152819,Médio
2018,1,2018-01-01,Nordeste,PE,Jaboatão dos Guararapes,74.5,11.57,126.15,95.43,2.87,4428,63414,Baixo
2018,1,2018-01-01,Nordeste,CE,Fortaleza,68.7,4.22,155.0,79.17,3.54,8953,108695,Médio
2018,1,2018-01-01,Nordeste,CE,Juazeiro do Norte,70.4,4.49,44.75,62.04,2.57,8359,159869,Alto
2018,1,2018-01-01,Nordeste,MA,São Luís,71.5,6.59,106.61,63.15,3.18,11887,175524,Baixo
2018,1,2018-01-01,Nordeste,PB,João Pessoa,73.2,7.12,57.66,60.85,3.94,8848,157847,Alto
2018,1,2018-01-01,Centro-Oeste,DF,Brasília,76.1,7.03,162.17,92.81,3.37,321,71085,Médio
2018,1,2018-01-01,Centro-Oeste,GO,Goiânia,68.6,5.83,55.39,68.87,2.78,2238,152993,Alto
2018,1,2018-01-01,Centro-Oeste,GO,Aparecida de Goiânia,76.8,9.02,164.25,71.78,0.87,1649,136518,Baixo
2018,1,2018-01-01,Centro-Oeste,MT,Cuiabá,76.3,11.83,153.35,85.07,1.22,2304,89199,Crítico
2018,1,2018-01-01,Centro-Oeste,MS,Campo Grande,69.2,11.55,67.6,55.1,1.73,4094,154250,Baixo
2018,1,2018-01-01,Sudeste,SP,São Paulo,77.6,5.39,51.39,63.12,0.9,1641,116842,Crítico
2018,1,2018-01-01,Sudeste,SP,Campinas,74.0,11.4,78.69,89.76,1.14,8352,93508,Alto
2018,1,2018-01-01,Sudeste,SP,Ribeirão Preto,76.3,9.72,143.96,61.68,1.74,4698,10562,Baixo
2018,1,2018-01-01,Sudeste,RJ,Rio de Janeiro,71.7,9.59,74.01,68.24,1.09,8311,139488,Médio
2018,1,2018-01-01,Sudeste,RJ,Niterói,68.2,11.24,44.29,94.71,2.12,4008,164467,Crítico
2018,1,2018-01-01,Sudeste,RJ,Nova Iguaçu,70.4,4.71,172.14,81.35,3.46,5050,176876,Médio
2018,1,2018-01-01,Sudeste,RJ,Petrópolis,74.5,7.84,100.94,71.28,2.1,3132,190641,Crítico
2018,1,2018-01-01,Sudeste,MG,Belo Horizonte,71.4,11.16,166.03,63.25,3.23,4228,68935,Baixo
2018,1,2018-01-01,Sudeste,MG,Uberlândia,73.9,11.47,87.83,84.75,1.17,4447,12523,Alto
2018,1,2018-01-01,Sudeste,MG,Juiz de Fora,74.7,5.37,119.07,79.99,1.54,3288,118279,Crítico
2018,1,2018-01-01,Sudeste,ES,Vitória,78.3,6.36,103.51,88.15,3.78,5989,5712,Médio
2018,1,2018-01-01,Sudeste,ES,Vila Velha,76.9,8.39,112.6,71.91,2.09,8680,116849,Crítico
2018,1,2018-01-01,Sudeste,ES,Serra,71.7,9.03,162.17,61.02,1.51,7123,77220,Crítico
2018,1,2018-01-01,Sul,PR,Curitiba,72.7,10.06,119.2,58.86,2.96,5960,198521,Baixo
2018,1,2018-01-01,Sul,PR,Londrina,74.1,6.57,150.26,62.02,1.86,1571,100750,Baixo
2018,1,2018-01-01,Sul,SC,Florianópolis,72.3,4.44,147.64,57.62,1.88,2516,96775,Crítico
2018,1,2018-01-01,Sul,SC,Joinville,75.6,4.49,43.32,72.91,1.14,3466,41651,Médio
2018,1,2018-01-01,Sul,RS,Porto Alegre,74.5,11.12,91.42,75.22,3.53,6439,137354,Crítico
2018,1,2018-01-01,Sul,RS,Caxias do Sul,77.2,9.95,157.76,96.85,1.72,6468,133525,Baixo
2018,2,2018-02-01,Norte,AM,Manaus,78.4,7.39,171.85,51.07,2.56,364,99771,Crítico
2018,2,2018-02-01,Norte,PA,Belém,77.1,10.82,115.15,69.54,1.88,8414,155313,Médio
2018,2,2018-02-01,Norte,PA,Santarém,74.9,5.9,61.47,71.84,2.39,9554,58257,Médio
2018,2,2018-02-01,Norte,RO,Porto Velho,70.1,10.45,70.4,97.37,2.52,11442,179929,Alto
2018,2,2018-02-01,Norte,TO,Palmas,78.6,11.3,123.97,91.27,3.42,3771,29474,Alto
2018,2,2018-02-01,Nordeste,BA,Salvador,76.8,10.92,150.05,93.99,2.5,2724,168146,Crítico
2018,2,2018-02-01,Nordeste,BA,Feira de Santana,72.1,8.15,152.38,89.26,1.69,10746,110649,Baixo
2018,2,2018-02-01,Nordeste,PE,Recife,75.7,10.33,135.67,95.88,1.91,397,133878,Alto
2018,2,2018-02-01,Nordeste,PE,Jaboatão dos Guararapes,68.8,4.06,89.62,63.49,1.35,8169,125181,Médio
2018,2,2018-02-01,Nordeste,CE,Fortaleza,73.2,6.06,129.45,75.16,0.93,8202,174638,Crítico
2018,2,2018-02-01,Nordeste,CE,Juazeiro do Norte,71.7,7.39,168.7,53.24,1.98,5056,81142,Crítico
2018,2,2018-02-01,Nordeste,MA,São Luís,75.0,4.62,114.32,77.0,0.89,10358,39000,Baixo
2018,2,2018-02-01,Nordeste,PB,João Pessoa,72.0,7.47,164.81,63.51,3.98,108,192616,Crítico
2018,2,2018-02-01,Centro-Oeste,DF,Brasília,74.3,7.28,44.76,83.64,0.82,4685,166885,Alto
2018,2,2018-02-01,Centro-Oeste,GO,Goiânia,76.7,11.39,54.23,96.04,1.01,2805,27201,Alto
2018,2,2018-02-01,Centro-Oeste,GO,Aparecida de Goiânia,69.0,8.02,92.92,88.34,3.99,896,131508,Alto
2018,2,2018-02-01,Centro-Oeste,MT,Cuiabá,71.4,7.01,87.63,52.29,2.59,6853,195640,Baixo
2018,2,2018-02-01,Centro-Oeste,MS,Campo Grande,76.0,8.68,179.63,70.83,2.47,10699,142586,Crítico
2018,2,2018-02-01,Sudeste,SP,São Paulo,70.7,5.7,83.88,64.13,2.09,11884,54867,Crítico
2018,2,2018-02-01,Sudeste,SP,Campinas,75.6,4.6,48.21,92.28,3.5,11528,171714,Médio
2018,2,2018-02-01,Sudeste,SP,Ribeirão Preto,68.3,10.76,164.66,70.86,2.82,7048,26467,Médio
2018,2,2018-02-01,Sudeste,RJ,Rio de Janeiro,70.8,9.25,166.28,73.47,0.83,9723,71589,Alto
2018,2,2018-02-01,Sudeste,RJ,Niterói,68.0,11.88,80.73,94.62,3.55,5012,43530,Médio
2018,2,2018-02-01,Sudeste,RJ,Nova Iguaçu,68.4,8.76,107.08,87.0,2.83,2224,31364,Crítico
2018,2,2018-02-01,Sudeste,RJ,Petrópolis,72.3,9.55,56.11,59.02,3.7,10447,140151,Crítico
2018,2,2018-02-01,Sudeste,MG,Belo Horizonte,77.3,5.12,83.42,55.67,3.43,10560,154553,Médio
2018,2,2018-02-01,Sudeste,MG,Uberlândia,69.6,6.42,126.95,71.37,3.86,3452,133578,Médio
2018,2,2018-02-01,Sudeste,MG,Juiz de Fora,74.8,9.26,130.99,61.17,0.84,2703,35772,Baixo
2018,2,2018-02-01,Sudeste,ES,Vitória,75.8,11.68,92.14,60.1,2.17,9934,11885,Médio
2018,2,2018-02-01,Sudeste,ES,Vila Velha,71.9,10.95,127.22,72.04,3.31,1417,103208,Baixo
2018,2,2018-02-01,Sudeste,ES,Serra,68.4,11.99,164.07,93.22,1.26,4591,168489,Baixo
2018,2,2018-02-01,Sul,PR,Curitiba,68.2,10.08,141.34,87.42,2.39,9288,182679,Alto
2018,2,2018-02-01,Sul,PR,Londrina,68.2,6.02,93.52,84.85,2.91,7296,21323,Alto
2018,2,2018-02-01,Sul,SC,Florianópolis,70.4,8.2,117.16,50.34,2.59,8654,58763,Médio
2018,2,2018-02-01,Sul,SC,Joinville,78.0,6.55,134.6,52.37,1.64,5464,47638,Crítico
2018,2,2018-02-01,Sul,RS,Porto Alegre,71.8,9.25,125.47,50.04,1.22,10588,95408,Baixo
2018,2,2018-02-01,Sul,RS,Caxias do Sul,76.5,6.78,107.18,51.34,2.31,8382,105594,Médio
2018,3,2018-03-01,Norte,AM,Manaus,74.6,6.98,61.84,71.98,3.49,2827,145099,Baixo
2018,3,2018-03-01,Norte,PA,Belém,76.0,10.95,64.9,78.76,2.06,2648,133500,Crítico
2018,3,2018-03-01,Norte,PA,Santarém,78.6,5.67,106.93,90.69,3.89,9619,1370,Médio
2018,3,2018-03-01,Norte,RO,Porto Velho,75.0,9.12,55.06,77.46,2.43,8130,147904,Crítico
2018,3,2018-03-01,Norte,TO,Palmas,71.2,11.22,53.04,85.91,3.48,8733,7999,Baixo
2018,3,2018-03-01,Nordeste,BA,Salvador,71.5,10.09,112.77,69.0,1.53,5858,125269,Baixo
2018,3,2018-03-01,Nordeste,BA,Feira de Santana,77.7,4.08,130.52,62.72,2.11,3058,92533,Alto
2018,3,2018-03-01,Nordeste,PE,Recife,73.1,7.79,65.12,81.57,1.66,2541,187406,Baixo
2018,3,2018-03-01,Nordeste,PE,Jaboatão dos Guararapes,70.2,4.52,144.65,84.23,1.92,941,93860,Baixo
2018,3,2018-03-01,Nordeste,CE,Fortaleza,77.3,10.78,87.57,62.08,1.09,10277,106238,Baixo
2018,3,2018-03-01,Nordeste,CE,Juazeiro do Norte,70.6,4.42,134.97,59.79,3.37,6572,197290,Médio
2018,3,2018-03-01,Nordeste,MA,São Luís,70.7,6.84,56.44,88.92,3.1,9717,161614,Alto
2018,3,2018-03-01,Nordeste,PB,João Pessoa,73.9,11.35,59.1,89.04,1.59,6195,48561,Alto
2018,3,2018-03-01,Centro-Oeste,DF,Brasília,77.0,9.34,92.89,83.37,1.21,1608,123100,Alto
2018,3,2018-03-01,Centro-Oeste,GO,Goiânia,77.6,5.28,73.19,61.24,2.86,8451,16596,Alto
2018,3,2018-03-01,Centro-Oeste,GO,Aparecida de Goiânia,78.5,4.11,75.61,51.58,2.25,731,105842,Médio
2018,3,2018-03-01,Centro-Oeste,MT,Cuiabá,70.7,8.28,178.19,83.82,3.79,10612,171511,Crítico
2018,3,2018-03-01,Centro-Oeste,MS,Campo Grande,78.3,6.79,121.75,74.3,1.2,1290,24826,Alto
2018,3,2018-03-01,Sudeste,SP,São Paulo,70.2,9.0,106.75,66.36,2.47,10787,14190,Alto
2018,3,2018-03-01,Sudeste,SP,Campinas,71.0,9.81,157.89,85.45,3.47,10981,1460,Baixo
2018,3,2018-03-01,Sudeste,SP,Ribeirão Preto,69.8,4.87,88.59,88.05,1.88,11910,119549,Crítico
2018,3,2018-03-01,Sudeste,RJ,Rio de Janeiro,77.9,8.52,100.97,81.69,3.78,1238,151540,Baixo
2018,3,2018-03-01,Sudeste,RJ,Niterói,78.6,5.11,170.19,66.4,2.19,4810,25490,Alto
2018,3,2018-03-01,Sudeste,RJ,Nova Iguaçu,74.6,6.25,63.27,73.32,1.32,4735,166572,Médio
2018,3,2018-03-01,Sudeste,RJ,Petrópolis,72.2,10.85,162.85,87.84,3.95,10312,170703,Baixo
2018,3,2018-03-01,Sudeste,MG,Belo Horizonte,75.1,10.49,130.45,78.47,1.02,8496,177217,Alto
2018,3,2018-03-01,Sudeste,MG,Uberlândia,69.9,6.06,110.08,96.18,2.47,11362,74208,Alto
2018,3,2018-03-01,Sudeste,MG,Juiz de Fora,71.2,7.3,120.54,90.18,2.35,10530,22385,Baixo
2018,3,2018-03-01,Sudeste,ES,Vitória,76.3,11.96,65.45,56.04,2.17,2791,78830,Crítico
2018,3,2018-03-01,Sudeste,ES,Vila Velha,70.1,5.68,145.73,73.45,3.55,9549,15957,Crítico
2018,3,2018-03-01,Sudeste,ES,Serra,69.3,4.73,71.82,87.65,2.04,9272,148950,Alto
2018,3,2018-03-01,Sul,PR,Curitiba,78.5,8.71,127.48,93.96,2.96,6034,97270,Baixo
2018,3,2018-03-01,Sul,PR,Londrina,74.8,9.72,95.71,96.95,2.62,6367,105769,Alto
2018,3,2018-03-01,Sul,SC,Florianópolis,76.0,11.25,138.23,58.95,2.91,534,39190,Crítico
2018,3,2018-03-01,Sul,SC,Joinville,68.9,8.89,129.47,83.93,2.67,5016,24126,Baixo
2018,3,2018-03-01,Sul,RS,Porto Alegre,76.4,10.71,145.62,53.28,2.7,4273,161291,Crítico
2018,3,2018-03-01,Sul,RS,Caxias do Sul,71.4,11.48,177.9,63.71,3.26,4370,75277,Médio
2018,4,2018-04-01,Norte,AM,Manaus,71.3,8.01,70.63,85.08,1.6,783,183762,Baixo
2018,4,2018-04-01,Norte,PA,Belém,76.3,7.5,41.41,77.66,3.23,5609,142698,Médio
2018,4,2018-04-01,Norte,PA,Santarém,74.6,8.02,177.82,77.38,2.22,8946,161755,Crítico
2018,4,2018-04-01,Norte,RO,Porto Velho,69.8,11.59,58.9,57.8,2.29,10344,191044,Baixo
2018,4,2018-04-01,Norte,TO,Palmas,74.9,10.69,175.77,82.57,1.34,11092,22777,Médio
2018,4,2018-04-01,Nordeste,BA,Salvador,71.9,6.99,51.87,53.94,1.01,1114,40606,Médio
2018,4,2018-04-01,Nordeste,BA,Feira de Santana,78.3,5.87,83.68,92.45,1.49,8579,37229,Alto
2018,4,2018-04-01,Nordeste,PE,Recife,74.9,10.23,165.26,59.04,1.2,6412,185258,Crítico
2018,4,2018-04-01,Nordeste,PE,Jaboatão dos Guararapes,75.7,8.98,88.9,55.57,3.05,2801,27871,Baixo
2018,4,2018-04-01,Nordeste,CE,Fortaleza,74.7,11.16,43.16,96.14,1.07,2877,147117,Crítico
2018,4,2018-04-01,Nordeste,CE,Juazeiro do Norte,72.5,7.88,116.35,81.02,1.52,9263,36190,Médio
2018,4,2018-04-01,Nordeste,MA,São Luís,76.8,6.15,163.53,92.75,2.63,7607,132841,Baixo
2018,4,2018-04-01,Nordeste,PB,João Pessoa,78.8,9.44,145.03,85.98,0.95,8723,122738,Baixo
2018,4,2018-04-01,Centro-Oeste,DF,Brasília,72.1,5.33,64.56,63.62,2.75,1561,198760,Crítico
2018,4,2018-04-01,Centro-Oeste,GO,Goiânia,68.3,6.79,113.63,73.45,3.32,8013,86795,Crítico
